route_id,trip_id,service_id,direction_id,shape_id
15234,2017843,4,1,74198
15234,2017844,4,0,74197
15234,2017845,4,1,74198
20274,2017846,1,1,81591
20274,2017848,1,1,81591
20274,2017851,1,1,81591
20274,2017853,1,1,81591
20274,2017855,1,1,81591
20274,2017857,1,1,81591
20274,2017859,1,1,81591
20274,2017861,1,1,81591
20274,2017863,1,1,81591
20274,2017867,1,1,81591
20274,2017869,1,1,81591
20274,2017958,1,0,81628
20274,2017962,1,0,81628
20274,2017966,1,0,81628
20274,2017968,1,0,81628
20274,2017970,1,0,81628
15188,2018176,3,0,74199
15188,2018177,3,1,74200
15188,2018178,3,0,74199
15188,2018179,3,1,74200
15188,2018180,3,0,74199
15188,2018181,3,1,74200
15188,2018182,3,0,74199
15188,2018183,3,1,74200
15188,2018184,3,0,74199
15188,2018185,3,1,74200
15188,2018186,3,0,74199
15188,2018187,3,1,74200
15188,2018189,3,0,74199
15188,2018190,3,1,74200
15188,2018191,3,0,74199
15188,2018192,3,1,74200
15188,2018194,3,0,74199
15188,2018195,3,1,74200
15188,2018197,3,0,74199
15188,2018198,3,1,74200
15188,2018200,3,0,74199
15188,2018202,3,0,74199
15188,2018203,3,1,74200
15188,2018204,3,0,74199
15188,2018205,3,1,74200
15188,2018209,3,1,74200
15188,2018210,3,0,74199
15188,2018211,3,1,74200
15188,2018212,3,0,74199
15188,2018213,3,1,74200
15188,2018216,3,0,74199
15188,2018217,3,1,74200
15188,2018219,3,0,74199
15188,2018220,3,1,74200
15188,2018222,3,0,74199
15188,2018223,3,1,74200
15188,2018225,3,0,74199
15188,2018226,3,1,74200
15188,2018228,3,0,74199
15188,2018229,3,1,74200
15188,2018231,3,0,74199
15188,2018232,3,1,74200
15188,2018234,3,0,74199
15188,2018235,3,1,74200
15188,2018236,3,0,74199
15188,2018237,3,1,74200
15188,2018238,3,0,74199
15188,2018239,3,1,74200
15188,2018240,3,0,74199
15188,2018241,3,1,74200
15188,2018242,3,0,74199
15188,2018243,3,1,74200
15188,2018244,3,0,74199
15188,2018245,3,1,74200
15188,2018247,3,0,74199
15188,2018248,3,1,74200
15188,2018249,3,0,74199
15188,2018250,3,1,74200
15188,2018251,3,0,74199
15188,2018252,3,1,74200
15188,2018253,3,0,74199
15188,2018254,3,1,74200
15188,2018255,3,0,74199
15188,2018256,3,1,74200
15188,2018257,3,0,74199
15188,2018258,3,1,74200
15188,2018259,3,0,74199
15188,2018260,3,1,74200
15188,2018262,3,0,74199
15188,2018263,3,1,74200
15188,2018264,3,0,74199
15188,2018265,3,1,74200
15188,2018267,3,0,74199
15188,2018268,3,1,74200
15188,2018270,3,0,74199
15188,2018271,3,1,74200
15188,2018274,3,0,74199
15188,2018275,3,1,74200
15190,2018283,1,0,74201
15190,2018368,1,1,74202
15190,2018369,1,0,74201
15190,2018370,1,1,74202
15190,2018371,1,0,74201
15190,2018372,1,1,74202
15190,2018373,1,0,74201
15190,2018374,1,1,74202
15190,2018376,1,0,74201
15190,2018377,1,1,74202
15190,2018378,1,0,74201
15190,2018379,1,1,74202
15190,2018380,1,0,74201
15190,2018381,1,1,74202
15190,2018383,1,0,74201
15190,2018384,1,1,74202
15190,2018386,1,0,74201
15190,2018387,1,1,74202
15190,2018388,1,0,74201
15190,2018389,1,1,74202
15190,2018390,1,0,74201
15190,2018391,1,1,74202
15190,2018393,1,0,74201
15190,2018394,1,1,74202
15190,2018395,1,0,74201
15190,2018396,1,1,74202
15190,2018398,1,0,74201
15190,2018399,1,1,74202
15190,2018401,1,0,74201
15190,2018402,1,1,74202
15190,2018404,1,0,74201
15190,2018405,1,1,74202
15190,2018408,1,0,74201
15190,2018409,1,1,74202
15190,2018411,1,0,74201
15190,2018412,1,1,74202
15190,2018413,1,0,74201
15190,2018414,1,1,74202
15190,2018416,1,0,74201
15190,2018417,1,1,74202
15190,2018420,1,0,74201
15190,2018421,1,1,74202
15190,2018423,1,0,74201
15190,2018424,1,1,74202
15190,2018426,1,0,74201
15190,2018427,1,1,74202
15190,2018429,1,0,74201
15190,2018430,1,1,74202
15190,2018432,1,0,74201
15190,2018434,1,0,74201
15190,2018435,1,1,74202
15190,2018437,1,1,74202
15190,2018438,1,0,74201
15190,2018439,1,1,74202
15190,2018441,1,0,74201
15190,2018442,1,1,74202
15190,2018443,1,0,74201
15190,2018444,1,1,74202
15190,2018445,1,0,74201
15190,2018446,1,1,74202
15190,2018448,1,0,74201
15190,2018449,1,1,74202
15190,2018450,1,0,74201
15190,2018451,1,1,74202
15190,2018453,1,0,74201
15190,2018454,1,1,74202
15190,2018456,1,0,74201
15190,2018457,1,1,74202
15190,2018458,1,0,74201
15190,2018459,1,1,74202
15190,2018460,1,0,74201
15190,2018461,1,1,74202
15190,2018463,1,0,74201
15190,2018464,1,1,74202
15190,2018465,1,0,74201
15190,2018466,1,1,74202
15190,2018467,1,0,74201
15190,2018468,1,1,74202
15190,2018469,1,0,74201
15190,2018470,1,1,74202
15190,2018471,1,0,74201
15190,2018472,1,1,74202
15190,2018473,1,0,74201
15190,2018474,1,1,74202
15190,2018476,1,0,74201
15190,2018477,1,1,74202
15190,2018478,1,0,74201
15190,2018479,1,1,74202
15190,2018480,1,0,74201
15190,2018481,1,1,74202
15190,2018484,1,0,74201
15190,2018485,1,1,74202
15190,2018487,1,0,74201
15190,2018488,1,1,74202
15190,2018489,1,0,74201
15190,2018490,1,1,74202
15190,2018492,1,0,74201
15190,2018493,1,1,74202
15190,2018494,1,0,74201
15190,2018495,1,1,74202
15190,2018497,1,0,74201
15190,2018498,1,1,74202
15190,2018501,1,0,74201
15190,2018502,1,1,74202
15190,2018504,1,0,74201
15190,2018505,1,1,74202
15178,2018639,1,0,127704
15178,2018640,1,1,127673
15178,2018641,1,0,127704
15178,2018642,1,1,127673
15178,2018643,1,0,127704
15178,2018644,1,1,127673
15178,2018645,1,0,127704
15178,2018646,1,1,127673
15178,2018647,1,0,127704
15178,2018648,1,1,127673
15178,2018650,1,0,127704
15178,2018651,1,1,127673
15178,2018652,1,0,127704
15178,2018653,1,1,127673
15178,2018655,1,0,127704
15178,2018656,1,1,127673
15178,2018657,1,0,127704
15178,2018658,1,1,127673
15178,2018659,1,0,127704
15178,2018660,1,1,127673
15178,2018662,1,0,127704
15178,2018663,1,1,127673
15178,2018665,1,0,127704
15178,2018666,1,1,127673
15178,2018667,1,0,127704
15178,2018668,1,1,127673
15178,2018669,1,0,127704
15178,2018670,1,1,127673
15178,2018672,1,0,127704
15178,2018673,1,1,127673
16364,2018675,14,0,154166
16364,2018678,14,0,154166
16364,2018681,14,0,154166
16364,2018683,14,0,154166
16364,2018686,14,0,154166
16364,2018688,14,0,154166
16364,2018691,14,0,154166
16364,2018694,14,0,154166
16364,2018697,14,0,154166
16364,2018700,14,0,154166
16364,2018702,14,0,154166
19292,2018705,1,0,75360
19292,2018707,1,0,75360
19292,2018709,1,0,75360
19292,2018711,1,0,75360
19292,2018713,1,0,90097
19292,2018715,1,0,90097
19292,2018717,1,0,90097
19292,2018719,1,0,90097
19292,2018723,1,1,75362
19292,2018725,1,1,75362
19292,2018727,1,1,75362
19292,2018729,1,1,75362
19292,2018731,1,1,75362
19292,2018733,1,1,75362
19292,2018735,1,1,75362
19292,2018737,1,1,75362
19292,2018739,1,1,75362
19292,2018741,1,1,75362
19292,2018743,1,1,75362
19292,2018745,1,1,75362
19292,2018747,1,1,75362
19292,2018749,1,1,75362
19292,2018751,1,1,75362
19292,2018753,1,1,75362
19292,2018755,1,1,75362
19292,2018757,7,1,75362
19293,2018759,3,1,75363
19293,2018761,3,1,75363
19293,2018763,3,1,75363
19293,2018765,3,1,75363
19293,2018767,3,1,75363
19293,2018769,3,1,75363
19293,2018771,3,0,75364
19293,2018773,9,0,75364
21563,2018775,16,1,103381
21563,2018777,16,1,103381
23904,2018779,3,0,154196
23904,2018780,3,1,154185
23904,2018782,3,1,154186
23904,2018784,3,0,154187
23904,2018785,3,1,154186
23904,2018786,3,0,154187
23904,2018787,3,1,154186
23904,2018789,3,0,154187
23904,2018791,3,0,154187
23904,2018792,3,1,154186
15182,2019858,3,0,74253
15182,2019859,3,1,74254
15182,2019860,3,0,74253
15182,2019861,3,1,74254
15182,2019862,3,0,74253
15182,2019863,3,1,74254
15182,2019864,3,0,74253
15182,2019865,3,1,74254
15182,2019867,3,0,74253
15182,2019868,3,1,74254
15182,2019870,3,0,74253
15182,2019871,3,1,74254
15182,2019873,3,0,74253
15182,2019874,3,1,74254
15182,2019876,3,0,74253
15182,2019877,3,1,74254
15182,2019879,3,0,74253
15182,2019880,3,1,74254
15182,2019882,3,0,74253
15182,2019883,3,1,74254
15182,2019885,3,0,74253
15182,2019886,3,1,74254
15182,2019888,3,0,74253
15182,2019889,3,1,74254
15182,2019891,3,0,74253
15182,2019892,3,1,74254
15182,2019894,3,0,74253
15182,2019895,3,1,74254
15182,2019896,3,0,74253
15182,2019897,3,1,74254
15182,2019898,3,0,74253
15182,2019899,3,1,74254
15182,2019902,3,0,74253
15182,2019903,3,1,74254
15182,2019905,3,0,74253
15182,2019906,3,1,74254
15182,2019908,3,0,74253
15182,2019909,3,1,74254
15182,2019910,3,0,74253
15182,2019911,3,1,74254
15182,2019913,3,0,74253
15182,2019914,3,1,74254
15182,2019916,3,0,74253
15182,2019917,3,1,74254
15182,2019918,3,0,74253
15182,2019919,3,1,74254
15182,2019921,3,0,74253
15182,2019922,3,1,74254
15182,2019923,3,0,74253
15182,2019924,3,1,74254
15182,2019925,3,0,74253
15182,2019926,3,1,74254
15182,2019927,3,0,74253
15182,2019928,3,1,74254
15182,2019930,3,0,74253
15182,2019931,3,1,74254
15182,2019933,3,0,74253
15182,2019934,3,1,74254
15182,2019935,3,0,74253
15182,2019936,3,1,74254
15182,2019937,3,0,74253
15182,2019938,3,1,74254
15182,2019940,3,0,74253
15182,2019941,3,1,74254
15182,2019943,3,0,74253
15182,2019944,3,1,74254
15182,2019947,3,0,74253
15182,2019948,3,1,74254
15182,2019950,3,0,74253
15182,2019951,3,1,74254
15182,2019953,3,0,74253
15182,2019954,3,1,74254
15182,2019956,3,0,74253
15182,2019957,3,1,74254
15182,2019959,3,0,74253
15182,2019960,3,1,74254
15182,2019962,3,0,74253
15182,2019963,3,1,74254
15182,2019965,3,0,74253
15182,2019966,3,1,74254
15182,2019968,3,0,74253
15182,2019969,3,1,74254
15182,2019972,3,0,74253
15182,2019973,3,1,154173
15182,2019974,3,0,74253
15182,2019975,3,1,74255
22529,2020968,9,0,154184
18321,2021265,3,0,154201
18321,2021266,3,1,154165
18321,2021267,3,0,154201
18321,2021268,3,1,154165
18321,2021269,3,0,154201
18321,2021270,3,1,154165
18321,2021271,3,0,154201
18321,2021272,3,1,154165
18321,2021273,3,0,154201
18321,2021274,3,1,154165
18321,2021277,3,0,154201
18321,2021278,3,1,154165
18321,2021279,3,0,154201
18321,2021283,3,1,154165
15192,2021675,1,0,74183
15192,2021676,1,1,74184
15192,2021677,1,0,74183
15192,2021678,1,1,74184
15192,2021679,1,0,74183
15192,2021680,1,1,74184
15192,2021682,1,0,74183
15192,2021683,1,1,74184
15192,2021684,1,0,74183
15192,2021685,1,1,74184
15192,2021686,1,0,74183
15192,2021687,1,1,74184
15192,2021688,1,0,74183
15192,2021689,1,1,74184
15192,2021690,1,0,74183
15192,2021691,1,1,74184
15192,2021692,1,0,74183
15192,2021693,1,1,74184
15192,2021694,1,0,74183
15192,2021695,1,1,74184
15192,2021696,1,0,74183
15192,2021697,1,0,74183
15192,2021698,1,1,74184
15192,2021699,1,1,74184
15192,2021700,1,0,74183
15192,2021701,1,1,74184
15192,2021702,1,0,74183
15192,2021703,1,1,74184
15192,2021704,1,0,74183
15192,2021705,1,1,74184
15192,2021706,1,0,74183
15192,2021707,1,1,74184
15192,2021708,1,0,74183
15192,2021709,1,1,74184
15192,2021772,1,0,74183
15192,2021773,1,1,74184
15192,2021774,1,0,74183
15192,2021775,1,1,74184
15192,2021776,1,0,74183
15192,2021777,1,1,74184
15192,2021778,1,0,74183
15192,2021779,1,1,74184
15192,2021782,1,0,74183
15192,2021783,1,1,74184
15192,2021785,1,0,74183
15192,2021786,1,1,74184
15192,2021787,1,0,74183
15192,2021788,1,1,74184
15192,2021789,1,0,74183
15192,2021790,1,1,74184
15192,2021791,1,0,74183
15192,2021792,1,1,74184
15192,2021793,1,0,74183
15192,2021794,1,1,74184
15192,2021795,1,0,74183
15192,2021796,1,1,74184
15192,2021797,1,0,74183
15192,2021798,1,1,74184
15192,2021799,1,0,74183
15192,2021800,1,1,74184
15192,2021801,1,0,74183
15192,2021802,1,1,74184
15192,2021803,1,0,74183
15192,2021804,1,1,74184
15192,2021805,1,0,74183
15192,2021806,1,1,74184
15192,2021807,1,0,74183
15192,2021808,1,1,74184
15192,2021809,1,0,74183
15192,2021810,1,1,74184
15192,2021811,1,0,74183
15192,2021812,1,1,74184
15192,2021813,1,0,74183
15192,2021814,1,1,74184
15192,2021815,1,0,74183
15192,2021816,1,1,74184
15192,2021817,1,0,74183
15192,2021818,1,1,74184
15192,2021819,1,0,74183
15192,2021820,1,1,74184
15192,2021842,1,0,74183
15192,2021843,1,1,74184
15192,2021844,1,0,74183
15192,2021845,1,1,74184
15192,2021846,1,0,74183
15192,2021847,1,1,74184
15192,2021848,1,0,74183
15192,2021849,1,1,74184
15192,2021852,1,0,74183
15192,2021853,1,1,74184
15192,2021854,1,0,74183
15192,2021855,1,1,74184
15192,2021856,1,0,74183
15192,2021857,1,1,74184
15192,2021858,1,0,74183
15192,2021859,1,1,74184
15192,2021860,1,0,74183
15192,2021861,1,1,74184
15192,2021864,7,0,74183
15192,2021865,7,1,74184
15800,2024247,3,0,74249
15800,2024248,3,1,74248
15800,2024249,3,0,74249
15800,2024252,3,1,74248
15800,2024255,3,0,74249
15800,2024256,3,1,74248
15800,2024257,3,0,74249
15800,2024258,3,1,74248
15800,2024259,3,0,74249
15800,2024261,3,1,74248
15800,2024262,3,0,74249
15800,2024263,3,1,74248
15800,2024264,3,0,74249
15800,2024265,3,1,154170
15800,2024267,3,0,74249
15800,2024268,3,1,74248
15800,2024269,3,0,74249
15800,2024270,3,1,74248
15800,2024271,3,0,74249
15800,2024272,3,1,74248
15800,2024275,3,0,74249
15800,2024276,3,1,74248
15800,2024277,3,0,74249
15800,2024278,3,1,74248
15800,2024279,3,0,74249
15800,2024280,3,1,154170
15800,2024282,3,0,74249
15800,2024283,3,1,154170
15800,2024285,3,0,74249
15800,2024286,3,1,74248
15800,2024287,3,0,74249
15800,2024288,3,1,154170
15800,2024290,3,0,74249
15800,2024313,3,1,154170
15800,2024315,3,0,74249
15800,2024317,3,0,74249
15800,2024318,3,0,74249
15800,2024319,3,0,154171
15800,2024320,3,1,154170
22693,2024482,3,0,127682
22693,2024484,3,0,127682
22693,2024486,3,0,127682
22693,2024488,3,0,154181
22693,2024490,3,0,127682
22693,2024491,3,1,127683
22693,2024492,9,0,127682
22693,2024493,9,1,127683
22693,2024494,9,0,127682
22693,2024495,9,1,127683
22693,2024497,9,1,127683
23906,2024500,3,1,154153
23906,2024501,3,0,154154
23906,2024502,3,1,154153
23906,2024503,3,0,154154
23906,2024504,3,1,154153
23906,2024505,3,0,154154
23906,2024506,3,1,154153
23906,2024507,3,0,154155
23906,2024508,3,1,154153
23906,2024509,3,0,154155
23906,2024510,3,1,154156
23906,2024511,3,0,154155
23906,2024512,3,1,154156
23906,2024513,3,0,154155
23906,2024514,3,1,154153
23906,2024515,3,0,154155
23906,2024516,3,1,154153
23906,2024517,3,0,154155
23906,2024518,3,1,154153
23906,2024519,3,0,154155
23906,2024520,3,1,154153
23906,2024521,3,0,154155
23906,2024522,3,1,154153
23906,2024523,3,0,154155
23906,2024524,3,1,154156
23906,2024526,3,0,154155
23906,2024527,3,1,154156
23906,2024529,3,0,154155
23906,2024530,3,1,154156
23906,2024532,3,0,154155
23906,2024533,3,1,154156
23906,2024534,3,0,154155
23906,2024535,3,1,154156
23906,2024536,3,0,154155
23906,2024537,3,1,154156
23906,2024538,3,0,154155
23906,2024539,3,1,154156
23906,2024540,3,0,154155
23906,2024541,3,1,154156
23906,2024542,3,0,154155
23906,2024543,3,1,154156
23906,2024544,3,0,154155
23906,2024545,3,1,154156
23906,2024546,3,0,154155
23906,2024547,3,1,154156
23906,2024548,3,0,154154
23906,2024549,3,1,154156
23906,2024551,3,0,154154
23906,2024552,3,1,154156
23906,2024553,3,0,154154
23906,2024554,3,1,154156
23906,2024555,3,0,154154
23906,2024556,3,1,154156
23906,2024557,3,0,154154
23906,2024558,3,1,154156
23906,2024559,3,0,154154
23906,2024560,3,1,154156
23906,2024561,3,0,154155
23906,2024562,3,1,154156
23906,2024563,3,0,154154
23906,2024564,3,1,154156
23906,2024565,3,0,154154
23906,2024566,3,1,154156
23906,2024568,3,0,154154
23906,2024569,3,1,154156
23906,2024570,3,0,154154
23906,2024571,3,1,154156
23906,2024572,3,0,154154
23906,2024573,3,1,154156
23906,2024574,3,0,154154
23906,2024575,3,1,154156
23906,2024576,3,0,154154
23906,2024577,3,1,154156
23906,2024578,3,0,154155
23906,2024580,3,0,154154
23906,2024581,3,1,154156
23906,2024582,3,0,154154
23903,2024664,1,0,88152
23903,2024666,1,0,88152
23903,2024668,1,0,88152
17424,2025183,1,0,111185
17424,2025184,1,1,84243
17424,2025185,1,0,84348
17424,2025187,1,0,84348
17424,2025188,1,1,84256
17424,2025190,1,0,84348
17424,2025191,1,1,84243
17424,2025192,1,1,84243
17424,2025195,1,0,84348
17424,2025196,1,1,84256
15182,2025686,2,0,74253
15182,2025705,2,1,74254
15182,2025712,2,0,74253
15182,2025748,2,1,74254
15182,2025761,2,0,74253
15182,2025775,2,1,74254
15182,2025776,2,0,74253
15182,2025777,2,1,74254
15182,2025779,2,0,74253
15182,2025780,2,1,74254
15182,2025782,2,0,74253
15182,2025783,2,1,74254
15253,2025798,5,0,133438
15253,2025800,5,1,134132
15253,2025802,5,0,133438
15253,2025804,5,1,134132
15253,2025806,5,0,133438
15253,2025807,5,1,134133
15253,2025813,5,0,133438
15253,2025815,5,1,134132
15182,2025816,2,0,74253
15182,2025817,2,1,74254
15182,2025819,2,0,74253
15182,2025820,2,1,74254
15182,2025822,2,0,74253
15182,2025823,2,1,74254
15182,2025825,2,0,74253
15182,2025826,2,1,74254
15253,2025859,5,0,133438
15253,2025860,5,1,134132
15253,2025861,5,0,133441
15253,2025862,5,0,133438
15253,2025863,5,1,134132
15253,2025864,5,1,134132
15253,2025865,5,0,133438
15253,2025866,5,1,134132
15253,2025867,5,0,133438
15253,2025868,5,1,134132
15253,2025869,5,0,133438
15253,2025870,5,1,134132
15253,2025872,5,0,133438
15253,2025873,5,1,134132
15253,2025874,5,0,133442
15253,2025875,5,1,134132
15253,2025876,5,0,133438
15253,2025877,5,1,134132
15253,2025878,5,0,133442
15253,2025879,5,1,134132
15253,2025880,5,0,133438
15253,2025881,5,1,134132
15253,2025883,5,0,133438
15253,2025884,5,1,134132
15253,2025886,5,0,133438
15253,2025887,5,1,134132
15253,2025888,5,0,133438
15253,2025889,5,1,134132
15253,2025891,5,0,133438
15253,2025892,5,1,134132
15253,2025893,5,0,133438
15253,2025894,5,1,134132
15253,2025896,5,0,133442
15253,2025897,5,1,134132
15253,2025899,5,0,133438
15182,2025900,2,0,74253
15182,2025901,2,1,74254
15253,2025902,5,1,134132
15182,2025903,2,0,74253
15253,2025904,5,0,133438
15182,2025905,2,1,74254
15253,2025907,5,1,134133
15182,2025908,2,0,74253
15182,2025910,2,1,74254
15253,2025911,5,0,133442
15253,2025912,5,1,134132
15182,2025915,2,0,74253
15182,2025916,2,1,74254
15253,2025918,5,0,133441
15182,2025919,2,0,74253
15182,2025920,2,1,74254
15253,2025921,5,1,134132
15253,2025922,5,0,133438
15182,2025925,2,0,74253
15182,2025926,2,1,74254
15182,2025927,2,0,74253
15182,2025929,2,1,74254
15182,2025930,2,0,74253
15253,2025931,5,1,134132
15182,2025932,2,1,74254
15253,2025935,5,0,133438
15253,2025936,5,1,134132
15253,2025939,5,0,133438
15253,2025940,5,1,134133
15253,2025942,5,0,133438
15182,2025943,2,0,74253
15253,2025944,5,1,134132
15182,2025945,2,1,74254
15253,2025946,5,0,133441
15253,2025948,5,1,134132
15182,2025952,2,0,74253
15182,2025953,2,1,74254
15182,2025957,2,0,74253
15182,2025958,2,1,74254
15182,2025960,2,0,74253
15182,2025961,2,1,74254
15253,2026008,5,0,133438
15253,2026009,5,1,134132
15182,2026011,2,0,74253
15182,2026012,2,1,74254
15182,2026015,2,0,74253
15182,2026016,2,1,74254
15182,2026020,2,0,74253
15182,2026021,2,1,74254
15182,2026022,2,0,74253
15182,2026023,2,1,154173
15182,2026024,2,0,74253
15182,2026025,2,1,74255
15213,2026146,2,0,74185
15213,2026147,2,1,74186
15213,2026148,2,0,74185
15213,2026149,2,1,74186
15213,2026150,2,0,74187
15213,2026151,2,1,74186
15213,2026152,2,0,74185
15213,2026153,2,1,74188
15213,2026155,2,0,74187
15213,2026156,2,1,74186
15213,2026157,2,0,74185
15213,2026158,2,1,74188
15213,2026159,2,0,74187
15213,2026160,2,1,74186
15213,2026163,2,0,74185
15213,2026164,2,1,74188
15213,2026165,2,0,74187
15213,2026166,2,1,74186
15213,2026167,2,0,74185
15213,2026168,2,1,74188
15213,2026169,2,0,74187
15213,2026172,2,1,74186
15213,2026173,2,0,74187
15213,2026174,2,1,74188
15213,2026175,2,0,74187
15213,2026176,2,1,74186
15213,2026177,2,0,74187
15213,2026178,2,1,74188
15213,2026180,2,0,74187
15213,2026181,2,1,74186
15213,2026182,2,0,74187
15213,2026183,2,1,74188
15213,2026185,2,0,74187
15213,2026186,2,1,74186
15213,2026187,2,0,74187
15213,2026188,2,1,74188
15213,2026189,2,0,74187
15213,2026190,2,1,74186
15213,2026192,2,0,74185
15213,2026194,2,1,74188
15213,2026196,2,0,74187
15213,2026198,2,1,74188
15213,2026199,2,0,74185
15213,2026200,2,1,74188
15213,2026201,2,0,74187
15213,2026202,2,1,74186
15213,2026203,2,0,74185
15213,2026204,2,1,74188
15213,2026206,2,0,74187
15213,2026208,2,1,74186
15213,2026210,2,0,74185
15213,2026212,2,1,74188
15213,2026213,2,0,74187
15213,2026214,2,1,74186
15213,2026215,2,0,74185
15213,2026216,2,1,74188
15213,2026217,2,0,74187
15213,2026218,2,1,74186
15213,2026220,2,0,74185
15213,2026221,2,1,74188
15213,2026225,2,0,74187
15213,2026226,2,1,74186
15213,2026229,2,0,74185
15213,2026230,2,1,74188
15213,2026232,2,0,74185
15213,2026233,2,1,74186
15213,2026234,2,0,74185
15213,2026235,2,1,74188
15213,2026236,2,0,74185
15213,2026237,2,1,74188
15213,2026238,2,0,74185
15213,2026239,2,1,74186
15213,2026240,2,0,74185
15213,2026241,2,1,74186
15213,2026242,2,0,74185
15213,2026244,2,1,74186
15213,2026249,2,0,74185
15213,2026251,8,1,74186
15234,2026272,5,0,74197
15234,2026274,5,1,74198
15234,2026278,5,0,74197
15234,2026282,5,1,74198
15234,2026284,5,0,74197
15234,2026285,5,1,74198
15234,2026287,5,0,74197
15234,2026288,5,1,74198
15234,2026289,5,0,74197
15234,2026290,5,1,74198
15234,2026291,5,0,74197
15234,2026292,5,1,74198
15234,2026293,5,0,74197
15234,2026294,5,1,74198
15234,2026295,5,0,74197
15234,2026296,5,1,74198
15234,2026297,5,0,74197
15234,2026298,5,1,74198
15234,2026300,5,0,74197
15234,2026301,5,1,74198
15234,2026302,5,0,74197
15234,2026303,5,1,74198
15234,2026304,5,0,74197
15234,2026305,5,1,74198
15234,2026306,5,0,74197
15234,2026307,5,1,74198
15234,2026308,5,0,74197
15234,2026309,5,1,74198
15234,2026310,5,0,74197
15234,2026311,5,1,74198
15234,2026312,5,0,74197
15234,2026313,5,1,74198
15234,2026314,5,0,74197
15234,2026315,5,1,74198
15234,2026317,5,0,74197
15234,2026318,5,1,74198
15234,2026320,5,0,74197
15234,2026321,5,1,74198
15802,2026607,5,0,74241
15802,2026608,5,1,74242
15802,2026610,5,0,74241
15802,2026611,5,1,74242
15802,2026613,5,0,74241
15802,2026614,5,1,74242
15802,2026615,5,0,74241
15802,2026616,5,1,74242
15802,2026617,5,0,74241
15802,2026618,5,1,74242
15802,2026619,5,0,74241
15802,2026620,5,1,74242
15802,2026621,5,0,74241
15802,2026622,5,1,74242
15802,2026623,5,0,74241
15802,2026624,5,1,74242
15802,2026625,5,0,74241
15802,2026626,5,1,74242
15802,2026628,5,0,74241
15802,2026629,5,1,74242
15802,2026630,5,0,74241
15802,2026631,5,1,74242
15802,2026632,5,0,74241
15802,2026633,5,1,74242
15802,2026634,5,0,74241
15802,2026635,5,1,74242
15802,2026636,5,0,74241
15802,2026637,5,1,74242
15802,2026638,5,0,74241
15802,2026639,5,1,74242
15802,2026640,5,0,74241
15802,2026641,5,1,74242
15802,2026642,5,0,74241
15802,2026643,5,1,74242
15486,2026647,2,0,74265
15486,2026651,2,1,84244
15486,2026653,2,0,74261
15486,2026654,2,1,84258
15486,2026656,2,0,74261
15486,2026657,2,1,84244
15486,2026659,2,0,74261
15486,2026660,2,1,84244
21563,2026764,10,1,103381
15187,2026766,5,1,154174
15187,2026767,5,0,74259
15187,2026768,5,1,74258
15187,2026769,5,0,74259
15187,2026770,5,1,74258
15187,2026771,5,0,74259
15187,2026772,5,1,74258
15187,2026773,5,0,74259
15187,2026774,5,1,74258
15187,2026776,5,0,74259
15187,2026777,5,1,74258
15187,2026815,5,0,74259
15187,2026817,5,1,74258
15187,2026820,5,0,74259
15187,2026821,5,1,74258
15187,2026842,5,0,74259
15187,2026843,5,1,74258
15187,2026846,5,0,74259
15187,2026847,5,1,74258
15187,2026848,5,0,74259
15187,2026849,5,1,74258
15187,2026850,5,0,74259
15187,2026851,5,1,74258
15187,2026853,5,0,74259
15187,2026854,5,1,74258
15187,2026855,5,0,74259
15187,2026856,5,1,74258
15187,2026858,5,0,74259
15187,2026860,5,0,74259
15187,2026861,5,1,74258
15187,2026862,5,0,74259
15187,2026863,5,1,74258
15187,2026864,5,0,74259
15187,2026865,5,1,74258
15187,2026866,5,0,74259
15187,2026867,5,1,74258
15187,2026868,5,0,74259
15187,2026869,5,1,74258
15187,2026871,5,1,74258
15187,2026872,5,0,74259
15187,2026873,5,1,74258
15187,2026874,5,0,74259
15187,2026875,5,1,74258
15187,2026876,5,0,74259
15187,2026877,5,1,74258
15187,2026880,5,0,74259
15187,2026881,5,1,74258
15187,2026884,5,0,74259
15187,2026885,5,1,74258
15187,2026888,5,0,74259
15187,2026889,5,1,74258
15187,2026891,5,0,74259
15187,2026900,5,1,74258
15187,2026902,5,0,74259
15187,2026903,5,1,74258
15187,2026905,5,0,74259
15187,2026906,5,1,74258
15187,2026907,5,0,74259
15187,2026908,5,1,74258
15187,2026910,5,0,74259
15187,2026932,5,0,74259
15187,2026933,5,1,74258
15187,2026934,5,0,74259
15187,2026935,5,1,74258
15187,2026936,5,0,74259
15187,2026937,5,1,74258
15187,2026938,5,0,74259
15187,2026939,5,1,74258
15187,2026941,5,1,74258
15187,2026955,5,0,74259
